Datetime,low,open,close,high,volume,num_trades,price_outlier,volume_outlier
2022-01-23 00:00:00+00:00,1.52521893,1.53427813,1.53458395,1.53458395,1022.64,3,False,False
2022-01-23 00:01:00+00:00,1.52610739,1.53525518,1.52610739,1.53525518,196.34,2,False,False
2022-01-23 00:03:00+00:00,1.52622230,1.52622230,1.52622230,1.52622230,48.35,1,False,False
2022-01-23 00:04:00+00:00,1.52357679,1.52614263,1.52357679,1.53518628,3372.99,6,False,False
2022-01-23 00:06:00+00:00,1.52080804,1.52080804,1.52080804,1.52080804,138.84,1,False,False
2022-01-23 00:07:00+00:00,1.52548288,1.53229844,1.53499475,1.53499475,2715.92,3,False,False
2022-01-23 00:08:00+00:00,1.52711349,1.53651217,1.53028170,1.53850955,6055.45,9,False,False
2022-01-23 00:09:00+00:00,1.53982677,1.53982677,1.54048744,1.54048744,543.40,3,False,False
2022-01-23 00:10:00+00:00,1.53480409,1.54138701,1.53480409,1.54399543,1557.93,4,False,False
2022-01-23 00:11:00+00:00,1.53674696,1.54458408,1.53674696,1.54601339,1736.05,17,False,False
2022-01-23 00:12:00+00:00,1.53724288,1.54617058,1.54649158,1.54649158,358.78,3,False,False
2022-01-23 00:13:00+00:00,1.53670403,1.53670403,1.53670403,1.53670403,478.36,1,False,False
2022-01-23 00:14:00+00:00,1.53509368,1.53613291,1.53509368,1.53613291,931.79,2,False,False
2022-01-23 00:15:00+00:00,1.53362336,1.53362336,1.54274264,1.54274264,723.68,2,False,False
2022-01-23 00:16:00+00:00,1.53278391,1.53384250,1.53278391,1.53384250,951.46,2,False,False
2022-01-23 00:17:00+00:00,1.53162596,1.53162596,1.53162596,1.53162596,87.96,1,False,False
2022-01-23 00:20:00+00:00,1.54098519,1.54098519,1.54168210,1.54168210,620.72,2,False,False
2022-01-23 00:21:00+00:00,1.53298500,1.54219060,1.54496296,1.54496296,1805.14,4,False,False
2022-01-23 00:22:00+00:00,1.53766852,1.54696878,1.55001697,1.55001697,5405.30,8,False,False
2022-01-23 00:23:00+00:00,1.53591143,1.54277132,1.55039178,1.55039178,11704.75,7,False,False
2022-01-23 00:24:00+00:00,1.54145469,1.54145469,1.54622672,1.55610144,3576.39,22,False,False
2022-01-23 00:25:00+00:00,1.54612947,1.54617689,1.54612947,1.54617689,41.44,2,False,False
2022-01-23 00:26:00+00:00,1.54452387,1.54452387,1.54575964,1.55439264,2700.63,4,False,False
2022-01-23 00:27:00+00:00,1.55070740,1.55561238,1.55070740,1.56043448,3374.04,20,False,False
2022-01-23 00:28:00+00:00,1.55020444,1.55023057,1.55972722,1.55972722,181.61,3,False,False
2022-01-23 00:29:00+00:00,1.54983130,1.55021593,1.54983130,1.55021593,339.12,2,False,False
2022-01-23 00:30:00+00:00,1.54979204,1.54979204,1.55423527,1.56157474,2328.48,18,False,False
2022-01-23 00:31:00+00:00,1.55421196,1.55421196,1.56473499,1.56473499,1010.77,2,False,False
2022-01-23 00:32:00+00:00,1.55614927,1.55614927,1.55614927,1.55614927,321.78,1,False,False
2022-01-23 00:33:00+00:00,1.55604475,1.56530563,1.55604475,1.56613164,1743.88,4,False,False
2022-01-23 00:34:00+00:00,1.55429995,1.55474552,1.55429995,1.56392433,754.56,4,False,False
2022-01-23 00:35:00+00:00,1.55357049,1.55357049,1.56268926,1.56268926,407.86,2,False,False
2022-01-23 00:36:00+00:00,1.55298512,1.55338124,1.56258493,1.56258493,857.53,3,False,False
2022-01-23 00:37:00+00:00,1.55472334,1.56319257,1.55472334,1.56365597,406.94,3,False,False
2022-01-23 00:38:00+00:00,1.55467436,1.55471741,1.55467436,1.55471741,38.09,2,False,False
2022-01-23 00:39:00+00:00,1.54742810,1.55429894,1.56176778,1.57037247,19959.77,60,False,False
2022-01-23 00:40:00+00:00,1.56075371,1.56175892,1.56075371,1.56175892,444.38,20,False,False
2022-01-23 00:41:00+00:00,1.55769720,1.56049880,1.56617804,1.56617804,1816.31,9,False,False
2022-01-23 00:42:00+00:00,1.55684979,1.55684979,1.55684979,1.55684979,9.68,1,False,False
2022-01-23 00:43:00+00:00,1.55676789,1.55676789,1.55676789,1.55676789,62.31,1,False,False
2022-01-23 00:44:00+00:00,1.55631006,1.55665872,1.55631006,1.55665872,306.26,2,False,False
2022-01-23 00:45:00+00:00,1.56537779,1.56537779,1.56537779,1.56537779,0.82,1,False,False
2022-01-23 00:46:00+00:00,1.56574464,1.56574464,1.56684519,1.56684519,956.92,2,False,False
2022-01-23 00:47:00+00:00,1.55802277,1.55815799,1.55802277,1.55815799,103.52,3,False,False
2022-01-23 00:48:00+00:00,1.55794746,1.55795154,1.56733660,1.56733660,4.45,3,False,False
2022-01-23 00:49:00+00:00,1.55642814,1.56744935,1.55642814,1.56744935,859.98,4,False,False
2022-01-23 00:51:00+00:00,1.55639530,1.55642380,1.55639530,1.55642380,25.00,2,False,False
2022-01-23 00:52:00+00:00,1.55617945,1.56650200,1.56420025,1.56650200,2428.37,3,False,False
2022-01-23 00:53:00+00:00,1.56645161,1.56645161,1.57259482,1.57259482,5132.40,3,False,False
2022-01-23 00:54:00+00:00,1.56459270,1.56658748,1.56459270,1.56658748,1031.59,37,False,False
2022-01-23 00:55:00+00:00,1.56307043,1.56458061,1.56307043,1.57301950,685.96,7,False,False
2022-01-23 00:56:00+00:00,1.56300391,1.56301196,1.56300391,1.56301196,7.00,2,False,False
2022-01-23 00:57:00+00:00,1.56325933,1.57255195,1.56325933,1.57255195,115.48,2,False,False
2022-01-23 00:58:00+00:00,1.56322098,1.56322098,1.56322098,1.56322098,31.53,1,False,False
2022-01-23 00:59:00+00:00,1.56318277,1.56318277,1.57312017,1.57312017,447.21,2,False,False
2022-01-23 01:00:00+00:00,1.56399247,1.57364050,1.56399247,1.57364500,202.00,3,False,False
