Datetime,low,open,close,high,volume,num_trades,price_outlier,volume_outlier
2022-01-29 00:00:00+00:00,384.71354073,384.73122997,384.71473309,386.83886869,48.03,91,False,False
2022-01-29 00:01:00+00:00,384.49751265,384.52123769,386.70052420,386.82320613,127.98,83,False,False
2022-01-29 00:02:00+00:00,384.62326677,386.77196086,384.82313742,386.77280143,39.80,100,False,False
2022-01-29 00:03:00+00:00,384.68794352,386.78620074,384.71388009,386.82179554,248.07,95,False,False
2022-01-29 00:04:00+00:00,384.70015075,384.70246897,384.89535164,386.82751245,146.38,91,False,False
2022-01-29 00:05:00+00:00,384.72893418,386.83256914,384.94458780,387.04605347,93.18,109,False,False
2022-01-29 00:06:00+00:00,384.94313730,384.94313730,387.38064295,387.38699174,339.20,116,False,False
2022-01-29 00:07:00+00:00,385.44418033,387.38072382,386.09907650,388.07238177,463.28,103,False,False
2022-01-29 00:08:00+00:00,386.08280597,386.09881127,386.08295991,388.22794951,33.36,79,False,False
2022-01-29 00:09:00+00:00,385.88582811,386.08453740,387.85114480,388.02531167,158.38,95,False,False
2022-01-29 00:10:00+00:00,385.71574777,385.91545458,385.85363193,387.85205112,73.64,97,False,False
2022-01-29 00:11:00+00:00,385.84480496,385.85178998,386.31988079,388.30835020,382.31,93,False,False
2022-01-29 00:12:00+00:00,386.29076033,388.25857223,386.29853875,388.26452368,51.97,81,False,False
2022-01-29 00:13:00+00:00,386.18610072,386.29804744,388.12927132,388.33497967,184.43,76,False,False
2022-01-29 00:14:00+00:00,385.96632239,388.12939156,386.11152060,388.32486731,69.85,84,False,False
2022-01-29 00:15:00+00:00,386.10950807,388.04908055,386.24986187,388.19651180,127.29,93,False,False
2022-01-29 00:16:00+00:00,386.21243343,388.18838401,386.22820070,388.19490153,56.36,108,False,False
2022-01-29 00:17:00+00:00,386.22310591,386.23095724,386.23109112,388.17462195,30.98,88,False,False
2022-01-29 00:18:00+00:00,386.20583523,386.23038958,388.14450703,388.36344046,20.54,78,False,False
2022-01-29 00:19:00+00:00,385.99812837,388.14403049,386.59194094,388.53599204,269.96,89,False,False
2022-01-29 00:20:00+00:00,386.53560244,386.59551655,389.28224270,389.48226702,503.55,105,False,False
2022-01-29 00:21:00+00:00,387.33847152,387.33975498,387.34425628,389.47822407,35.49,95,False,False
2022-01-29 00:22:00+00:00,387.13399077,389.28731231,387.30301183,389.29071648,63.91,86,False,False
2022-01-29 00:23:00+00:00,387.09361922,389.23444446,389.23756931,389.42796965,27.08,82,False,False
2022-01-29 00:24:00+00:00,387.27954747,387.29398176,389.24354341,389.42242162,32.06,90,False,False
2022-01-29 00:25:00+00:00,387.12510754,389.24643362,389.26381789,389.26512663,60.95,90,False,False
2022-01-29 00:26:00+00:00,387.30572011,389.26627996,389.44607616,389.44607616,23.26,62,False,False
2022-01-29 00:27:00+00:00,387.29885640,389.25326871,387.32315915,389.28581243,61.68,78,False,False
2022-01-29 00:28:00+00:00,387.15297874,387.32673004,389.26614281,389.29009254,43.48,78,False,False
2022-01-29 00:29:00+00:00,387.11120027,387.31976568,389.23316323,389.43921948,49.56,82,False,False
2022-01-29 00:30:00+00:00,387.26166723,387.29059391,387.26324776,389.23454938,37.14,67,False,False
2022-01-29 00:31:00+00:00,387.07262687,387.26151850,387.24045870,389.21184215,35.57,65,False,False
2022-01-29 00:32:00+00:00,387.05748301,387.24345364,389.19846771,389.20053685,30.90,66,False,False
2022-01-29 00:33:00+00:00,387.05993487,389.20056519,387.25845528,389.20175019,26.75,64,False,False
2022-01-29 00:34:00+00:00,386.78955822,389.20140165,386.78955822,389.21373221,316.05,93,False,False
2022-01-29 00:35:00+00:00,386.58346843,388.73078113,386.75592413,388.90888611,89.01,69,False,False
2022-01-29 00:36:00+00:00,386.55160883,386.75584566,386.61952103,388.69785697,97.51,66,False,False
2022-01-29 00:37:00+00:00,386.36601095,386.61649414,388.49412124,388.69527080,54.72,78,False,False
2022-01-29 00:38:00+00:00,386.48906213,386.55367785,388.43131993,388.49501251,93.49,96,False,False
2022-01-29 00:39:00+00:00,386.53255602,386.54357639,388.47633620,388.48367155,26.99,78,False,False
2022-01-29 00:40:00+00:00,386.52038178,386.53637029,388.65573824,388.68967712,65.58,86,False,False
2022-01-29 00:41:00+00:00,386.34036666,386.52026417,388.48137695,388.48385144,25.75,75,False,False
2022-01-29 00:42:00+00:00,386.36098258,386.54060096,388.49491916,388.49674415,29.12,87,False,False
2022-01-29 00:43:00+00:00,386.54245829,386.55123838,388.51967409,388.71804558,51.65,89,False,False
2022-01-29 00:44:00+00:00,386.53551543,388.52089670,388.48943303,388.70524366,56.41,90,False,False
2022-01-29 00:45:00+00:00,386.54562533,386.54818967,386.55421367,388.68497684,33.72,78,False,False
2022-01-29 00:46:00+00:00,386.52282677,388.49307075,388.46270420,388.68856914,38.55,88,False,False
2022-01-29 00:47:00+00:00,386.34911346,388.46656692,388.48400478,388.48912196,47.67,79,False,False
2022-01-29 00:48:00+00:00,386.52562816,386.54970522,386.52893439,388.49059293,48.02,77,False,False
2022-01-29 00:49:00+00:00,386.49993147,386.52884141,388.44055714,388.47459330,48.25,84,False,False
2022-01-29 00:50:00+00:00,386.45474180,388.44004840,386.45945028,388.59115992,66.58,95,False,False
2022-01-29 00:51:00+00:00,386.38596630,386.46008097,386.38667270,388.44182623,127.69,83,False,False
2022-01-29 00:52:00+00:00,386.38700489,386.38762094,388.33930624,388.34183437,27.77,85,False,False
2022-01-29 00:53:00+00:00,386.39873680,388.34065630,386.57951066,388.71348964,136.29,86,False,False
2022-01-29 00:54:00+00:00,386.53435784,386.56611631,386.53562208,388.68016260,58.99,91,False,False
2022-01-29 00:55:00+00:00,386.53084092,388.47550031,386.56729464,388.51362985,41.30,75,False,False
2022-01-29 00:56:00+00:00,386.54919814,388.50715582,388.51136038,388.70252870,59.34,61,False,False
2022-01-29 00:57:00+00:00,386.51209540,386.57755194,386.51209540,388.71789507,61.90,67,False,False
2022-01-29 00:58:00+00:00,386.32137206,386.51035407,386.51037820,388.64257687,92.09,76,False,False
2022-01-29 00:59:00+00:00,386.39860173,386.50947549,386.39860173,388.44929486,72.55,70,False,False
2022-01-29 01:00:00+00:00,386.39013700,386.39918157,386.40406162,388.37058398,83.63,125,False,False
2022-01-29 01:01:00+00:00,386.39140037,386.40098226,388.39255972,388.59437679,65.73,87,False,False
2022-01-29 01:02:00+00:00,386.44675973,388.39000642,388.39509348,388.58499479,36.11,84,False,False
2022-01-29 01:03:00+00:00,386.45876201,388.39832634,388.40362376,388.41756436,30.27,88,False,False
2022-01-29 01:04:00+00:00,386.25534615,388.40434127,386.43527078,388.40795016,36.47,65,False,False
2022-01-29 01:05:00+00:00,386.40499096,386.43096013,388.35764734,388.37161874,47.01,63,False,False
2022-01-29 01:06:00+00:00,386.41997277,388.35913427,386.49710820,388.44055082,64.84,72,False,False
2022-01-29 01:07:00+00:00,386.48603519,386.49688319,388.42618090,388.45375238,54.26,82,False,False
