Datetime,low,open,close,high,volume,num_trades,price_outlier,volume_outlier
2022-01-29 00:01:00+00:00,0.99926101,0.99926101,0.99926101,0.99926101,43.81,1,False,False
2022-01-29 00:03:00+00:00,0.99921200,0.99921200,0.99921200,0.99921200,137.78,1,False,False
2022-01-29 00:07:00+00:00,0.99916811,0.99916811,0.99916811,0.99916811,24.66,1,False,False
2022-01-29 00:19:00+00:00,0.99912610,0.99912610,0.99912610,0.99912610,131.05,1,False,False
2022-01-29 00:22:00+00:00,1.00050987,1.00719319,1.00050987,1.00719319,28633.71,4,False,False
2022-01-29 00:30:00+00:00,1.00074933,1.00227163,1.00556596,1.00799805,29948.83,4,False,False
2022-01-29 00:33:00+00:00,0.99965502,0.99965502,0.99965502,0.99965502,1272.25,1,False,False
2022-01-29 00:37:00+00:00,1.00363391,1.00363391,1.00363391,1.00363391,1155.30,1,False,False
2022-01-29 00:40:00+00:00,0.99990230,0.99990230,0.99990230,0.99990230,126.72,1,False,False
2022-01-29 00:41:00+00:00,1.00387977,1.00387977,1.00387977,1.00387977,0.92,1,False,False
2022-01-29 00:43:00+00:00,0.99984893,0.99984893,0.99984893,0.99984893,72.54,1,False,False
2022-01-29 00:44:00+00:00,0.99979437,0.99979437,0.99979437,0.99979437,129.38,1,False,False
2022-01-29 00:46:00+00:00,0.99969618,0.99969618,0.99969618,0.99969618,234.08,1,False,False
2022-01-29 00:48:00+00:00,0.99962952,0.99962952,0.99962952,0.99962952,12.41,1,False,False
2022-01-29 00:49:00+00:00,0.99959061,0.99959061,0.99959061,0.99959061,131.71,1,False,False
2022-01-29 00:50:00+00:00,0.99951943,0.99951943,0.99951943,0.99951943,131.77,1,False,False
2022-01-29 00:52:00+00:00,0.99888540,0.99888540,0.99888540,0.99888540,2218.79,1,False,False
2022-01-29 00:54:00+00:00,0.99825191,0.99825191,0.99825191,0.99825191,127.10,1,False,False
2022-01-29 00:58:00+00:00,0.99818348,0.99818348,0.99818348,0.99818348,126.73,1,False,False
2022-01-29 01:03:00+00:00,1.00021563,1.00604822,1.00021563,1.00757446,36467.74,5,False,False
2022-01-29 01:05:00+00:00,0.99994179,0.99994179,0.99994179,0.99994179,99.12,1,False,False
2022-01-29 01:06:00+00:00,0.99988087,0.99988087,0.99988087,0.99988087,126.27,1,False,False
2022-01-29 01:09:00+00:00,0.99981268,0.99981268,0.99981268,0.99981268,126.05,1,False,False
2022-01-29 01:12:00+00:00,0.99974462,0.99974462,0.99974462,0.99974462,125.79,1,False,False
2022-01-29 01:15:00+00:00,1.00077063,1.00454627,1.00077063,1.00454627,5198.77,2,False,False
2022-01-29 01:16:00+00:00,1.00015059,1.00015059,1.00494886,1.00494886,6024.36,3,False,False
2022-01-29 01:18:00+00:00,1.00096063,1.00497716,1.00096063,1.00497716,5708.84,2,False,False
2022-01-29 01:19:00+00:00,1.00095305,1.00095305,1.00496954,1.00496954,5685.12,2,False,False
2022-01-29 01:28:00+00:00,0.99991344,0.99991344,0.99991344,0.99991344,991.39,1,False,False
2022-01-29 01:33:00+00:00,0.99951029,0.99951029,0.99951029,0.99951029,500.00,1,False,False
2022-01-29 01:40:00+00:00,1.00339141,1.00339141,1.00339141,1.00339141,25.00,1,False,False
2022-01-29 01:49:00+00:00,0.99927832,0.99927832,0.99927832,0.99927832,408.87,1,False,False
2022-01-29 02:03:00+00:00,0.99903323,0.99903323,0.99903323,0.99903323,499.00,1,False,False
2022-01-29 02:27:00+00:00,1.00305258,1.00305258,1.00305258,1.00305258,540.27,1,False,False
2022-01-29 02:32:00+00:00,1.00359563,1.00359563,1.00359563,1.00359563,1459.37,1,False,False
2022-01-29 02:40:00+00:00,0.99986718,0.99986718,0.99986718,0.99986718,420.78,1,False,False
2022-01-29 02:41:00+00:00,1.00060323,1.00060323,1.00444218,1.00444218,4351.00,2,False,False
2022-01-29 02:43:00+00:00,0.99998693,0.99998693,0.99998693,0.99998693,420.03,1,False,False
2022-01-29 02:49:00+00:00,1.00391232,1.00391232,1.00391232,1.00391232,101.29,1,False,False
2022-01-29 02:50:00+00:00,0.99989978,0.99989978,0.99989978,0.99989978,105.05,1,False,False
2022-01-29 02:55:00+00:00,0.99973019,0.99973019,0.99973019,0.99973019,522.87,1,False,False
2022-01-29 02:57:00+00:00,0.99955688,0.99955688,0.99955688,0.99955688,118.16,1,False,False
2022-01-29 03:09:00+00:00,0.99939485,0.99939485,0.99939485,0.99939485,482.05,1,False,False
2022-01-29 03:12:00+00:00,1.00331881,1.00331881,1.00331881,1.00331881,166.54,1,False,False
2022-01-29 03:13:00+00:00,1.00341729,1.00341729,1.00341729,1.00341729,195.94,1,False,False
2022-01-29 03:25:00+00:00,0.99945804,0.99945804,0.99945804,0.99945804,9.91,1,False,False
2022-01-29 03:32:00+00:00,0.99945135,0.99945135,0.99945135,0.99945135,14.87,1,False,False
2022-01-29 03:46:00+00:00,0.99932921,0.99932921,0.99932921,0.99932921,437.77,1,False,False
2022-01-29 03:52:00+00:00,0.99920168,0.99920168,0.99920168,0.99920168,34.10,1,False,False
2022-01-29 04:05:00+00:00,1.00374098,1.00374098,1.00374098,1.00374098,1987.90,1,False,False
2022-01-29 04:06:00+00:00,1.00019648,1.00019648,1.00019648,1.00019648,268.28,1,False,False
2022-01-29 04:08:00+00:00,0.99979916,1.00007832,0.99979916,1.00007832,1033.22,2,False,False
2022-01-29 04:20:00+00:00,0.99873822,0.99873822,0.99873822,0.99873822,3066.04,1,False,False
2022-01-29 04:23:00+00:00,0.99696925,0.99696925,0.99696925,0.99696925,3497.80,1,False,False
2022-01-29 04:51:00+00:00,1.00002396,1.00002396,1.00002396,1.00002396,2.28,1,False,False
2022-01-29 05:14:00+00:00,1.00102862,1.00102862,1.00102862,1.00102862,3.72,1,False,False
2022-01-29 05:17:00+00:00,1.00006169,1.00006169,1.00006169,1.00006169,129.92,1,False,False
2022-01-29 05:21:00+00:00,1.00014238,1.00024659,1.00014238,1.00024659,385.35,2,False,False
2022-01-29 05:29:00+00:00,1.00057979,1.00057979,1.00057979,1.00057979,1015.35,1,False,False
2022-01-29 05:44:00+00:00,1.00086976,1.00086976,1.00086976,1.00086976,54.95,1,False,False
2022-01-29 05:54:00+00:00,0.99660697,0.99660697,0.99660697,0.99660697,1034.80,1,False,False
2022-01-29 05:55:00+00:00,1.00048185,1.00048185,1.00048185,1.00048185,577.88,1,False,False
2022-01-29 06:19:00+00:00,1.00080989,1.00080989,1.00080989,1.00080989,632.49,1,False,False
2022-01-29 06:25:00+00:00,1.00105898,1.00105898,1.00105898,1.00105898,284.65,1,False,False
2022-01-29 06:36:00+00:00,1.00124195,1.00124195,1.00124195,1.00124195,389.25,1,False,False
2022-01-29 06:41:00+00:00,0.99727921,0.99727921,0.99727921,0.99727921,249.10,1,False,False
2022-01-29 06:52:00+00:00,0.99714123,0.99714123,0.99714123,0.99714123,262.02,1,False,False
2022-01-29 06:55:00+00:00,0.99699354,0.99699354,0.99699354,0.99699354,285.23,1,False,False
2022-01-29 07:17:00+00:00,1.00095175,1.00095175,1.00095175,1.00095175,131.28,1,False,False
2022-01-29 07:19:00+00:00,1.00103361,1.00103361,1.00103361,1.00103361,170.29,1,False,False
2022-01-29 07:33:00+00:00,1.00110590,1.00110590,1.00110590,1.00110590,95.89,1,False,False
2022-01-29 07:40:00+00:00,1.00117263,1.00117263,1.00117263,1.00117263,148.87,1,False,False
2022-01-29 07:49:00+00:00,1.00121658,1.00121658,1.00121658,1.00121658,11.74,1,False,False
2022-01-29 07:54:00+00:00,1.00126354,1.00126354,1.00126354,1.00126354,160.12,1,False,False
2022-01-29 08:00:00+00:00,1.00135397,1.00135397,1.00135397,1.00135397,170.57,1,False,False
2022-01-29 08:06:00+00:00,1.00162038,1.00162038,1.00162038,1.00162038,803.97,1,False,False
2022-01-29 08:08:00+00:00,0.99976585,1.00370703,0.99976585,1.00370703,10528.75,3,False,False
