Datetime,low,open,close,high,volume,num_trades,price_outlier,volume_outlier
2022-01-27 00:00:00+00:00,0.99877845,1.00378460,0.99879041,1.00380431,2281.40,7,False,False
2022-01-27 00:01:00+00:00,0.99879021,1.00380511,1.00386669,1.00386669,6075.61,15,False,False
2022-01-27 00:02:00+00:00,0.99885746,0.99886020,0.99890466,1.00391850,5201.27,21,False,False
2022-01-27 00:03:00+00:00,0.99889264,0.99890333,0.99891411,1.00394808,8699.73,23,False,False
2022-01-27 00:04:00+00:00,0.99889543,0.99891180,1.00391339,1.00442751,2380.84,12,False,False
2022-01-27 00:05:00+00:00,0.99884501,1.00441341,0.99884710,1.00441341,13814.79,21,False,False
2022-01-27 00:06:00+00:00,0.99882740,1.00384059,0.99887866,1.00389729,8208.35,10,False,False
2022-01-27 00:07:00+00:00,0.99886831,0.99887239,0.99889153,1.00440610,3082.21,11,False,False
2022-01-27 00:08:00+00:00,0.99888379,1.00390611,1.00389853,1.00440262,1745.11,14,False,False
2022-01-27 00:09:00+00:00,0.99884344,1.00389998,0.99884344,1.00389998,4077.70,17,False,False
2022-01-27 00:10:00+00:00,0.99883884,1.00385788,1.00445243,1.00445243,49495.80,17,False,False
2022-01-27 00:11:00+00:00,0.99938985,1.00441189,0.99939610,1.00441189,1036.50,7,False,False
2022-01-27 00:12:00+00:00,0.99931911,0.99939528,0.99931911,1.00441074,6071.09,9,False,False
2022-01-27 00:13:00+00:00,0.99931685,1.00433409,0.99931721,1.00483600,621.14,13,False,False
2022-01-27 00:14:00+00:00,0.99929165,0.99931713,1.00430733,1.00433255,2165.18,16,False,False
2022-01-27 00:15:00+00:00,0.99929621,1.00431342,0.99929621,1.00482061,1842.86,12,False,False
2022-01-27 00:16:00+00:00,0.99879866,0.99928865,0.99930202,1.00431626,3699.28,17,False,False
2022-01-27 00:17:00+00:00,0.99929793,0.99929881,1.00432309,1.00432309,1355.33,13,False,False
2022-01-27 00:18:00+00:00,0.99929266,0.99930698,1.00429752,1.00432081,2607.35,8,False,False
2022-01-27 00:19:00+00:00,0.99928640,1.00430011,1.00432014,1.00432014,1678.96,11,False,False
2022-01-27 00:20:00+00:00,0.99930713,1.00432177,1.00482893,1.00482893,547.32,11,False,False
2022-01-27 00:21:00+00:00,0.99931195,1.00432532,0.99933118,1.00482989,2576.75,14,False,False
2022-01-27 00:22:00+00:00,0.99932257,1.00434657,1.00433827,1.00440889,13125.27,18,False,False
2022-01-27 00:23:00+00:00,0.99932226,1.00433896,0.99933879,1.00435494,2001.42,13,False,False
2022-01-27 00:24:00+00:00,0.99932385,0.99933605,1.00434096,1.00435270,2078.99,16,False,False
2022-01-27 00:25:00+00:00,0.99933261,1.00434127,0.99933261,1.00484506,1077.47,8,False,False
