Datetime,low,open,close,high,volume,num_trades,price_outlier,volume_outlier
2022-01-29 00:00:00+00:00,1.66807455,1.67058305,1.67794411,1.67809085,2240.40,5,False,False
2022-01-29 00:01:00+00:00,1.67800756,1.67800756,1.67864044,1.67864044,416.26,2,False,False
2022-01-29 00:02:00+00:00,1.67627788,1.68000771,1.68716819,1.68716819,3214.03,7,False,False
2022-01-29 00:04:00+00:00,1.67687788,1.67749642,1.67687788,1.67749642,406.58,2,False,False
2022-01-29 00:05:00+00:00,1.68675178,1.68675178,1.68688798,1.68688798,88.91,2,False,False
2022-01-29 00:07:00+00:00,1.68539602,1.68745152,1.68539602,1.69202511,2828.36,13,False,False
2022-01-29 00:08:00+00:00,1.68536950,1.68538853,1.68536950,1.68538853,9.87,4,False,False
2022-01-29 00:09:00+00:00,1.68394305,1.68501793,1.68394305,1.68501793,678.80,3,False,False
2022-01-29 00:10:00+00:00,1.68170278,1.68289541,1.68170278,1.68289541,670.75,3,False,False
2022-01-29 00:11:00+00:00,1.68542689,1.69155682,1.68876359,1.69770673,4623.53,11,False,False
2022-01-29 00:12:00+00:00,1.68300709,1.68864558,1.69732844,1.69732844,4009.55,7,False,False
2022-01-29 00:13:00+00:00,1.68769514,1.68770845,1.68769514,1.68770845,5.66,3,False,False
2022-01-29 00:14:00+00:00,1.68858776,1.69832114,1.68858776,1.69832114,293.25,2,False,False
2022-01-29 00:15:00+00:00,1.68836116,1.68836116,1.68836116,1.68836116,154.86,1,False,False
2022-01-29 00:16:00+00:00,1.68906977,1.69910620,1.68906977,1.69910620,727.44,4,False,False
2022-01-29 00:17:00+00:00,1.68906852,1.68906852,1.68906852,1.68906852,22.90,1,False,False
2022-01-29 00:18:00+00:00,1.69006191,1.69984850,1.69006191,1.69984850,564.09,2,False,False
2022-01-29 00:19:00+00:00,1.68852257,1.68977989,1.69114730,1.70833336,12624.06,8,False,False
2022-01-29 00:20:00+00:00,1.69100307,1.69100307,1.70135478,1.71148965,6158.95,42,False,False
2022-01-29 00:21:00+00:00,1.70318450,1.71388714,1.70463663,1.71424392,2982.50,41,False,False
2022-01-29 00:22:00+00:00,1.70277772,1.70462711,1.70277772,1.71308187,641.88,62,False,False
2022-01-29 00:23:00+00:00,1.70217409,1.70277696,1.70217409,1.70277696,232.77,18,False,False
2022-01-29 00:24:00+00:00,1.70017211,1.70172657,1.70017211,1.70172657,710.69,4,False,False
2022-01-29 00:25:00+00:00,1.69957329,1.69976539,1.69957329,1.69976539,87.75,3,False,False
2022-01-29 00:26:00+00:00,1.69956511,1.69956511,1.69956511,1.69956511,6.47,1,False,False
2022-01-29 00:27:00+00:00,1.69910380,1.70984395,1.69910380,1.70984395,379.11,2,False,False
2022-01-29 00:28:00+00:00,1.70945541,1.70945541,1.70945541,1.70945541,421.01,1,False,False
2022-01-29 00:30:00+00:00,1.69986903,1.71011564,1.71015211,1.71015211,24.21,3,False,False
2022-01-29 00:31:00+00:00,1.69849288,1.71018990,1.69849288,1.71018990,743.83,5,False,False
2022-01-29 00:32:00+00:00,1.70036975,1.70821394,1.70036975,1.70995376,1579.79,8,False,False
2022-01-29 00:33:00+00:00,1.69892558,1.69980518,1.69892558,1.69980518,388.22,3,False,False
2022-01-29 00:34:00+00:00,1.69806126,1.69842756,1.69806126,1.69842756,236.49,2,False,False
2022-01-29 00:35:00+00:00,1.69469868,1.69771940,1.69469868,1.70776387,2007.64,4,False,False
2022-01-29 00:36:00+00:00,1.69155578,1.69165746,1.69155578,1.70175044,191.35,3,False,False
2022-01-29 00:37:00+00:00,1.69287054,1.70181874,1.69287054,1.70253143,458.94,3,False,False
2022-01-29 00:38:00+00:00,1.69286900,1.69289066,1.69286900,1.69289066,13.46,2,False,False
2022-01-29 00:40:00+00:00,1.70316840,1.70316840,1.70366835,1.70366835,321.58,2,False,False
2022-01-29 00:41:00+00:00,1.69379389,1.69383311,1.69379389,1.70402515,28.37,3,False,False
