Datetime,low,open,close,high,volume,num_trades,price_outlier,volume_outlier
2022-01-28 00:00:00+00:00,64.43459875,64.43459875,64.43459875,64.43459875,7.69,1,False,False
2022-01-28 00:01:00+00:00,64.36620350,64.36620350,64.36620350,64.36620350,1.95,1,False,False
2022-01-28 00:05:00+00:00,64.82590200,64.82590200,65.09912282,65.09912282,38.06,2,False,False
2022-01-28 00:06:00+00:00,64.87374934,64.87374934,65.30840897,65.30840897,12.33,2,False,False
2022-01-28 00:09:00+00:00,64.92579876,64.97787788,64.92579876,64.97787788,7.27,2,False,False
2022-01-28 00:10:00+00:00,65.24093825,65.77202258,65.24093825,65.80879453,149.43,13,False,False
2022-01-28 00:11:00+00:00,65.13329343,65.20727221,65.13329343,65.20727221,7.06,3,False,False
2022-01-28 00:13:00+00:00,65.06735935,65.09819752,65.06735935,65.09819752,4.28,2,False,False
2022-01-28 00:14:00+00:00,65.05964096,65.05964096,65.05964096,65.05964096,0.91,1,False,False
2022-01-28 00:18:00+00:00,65.49515822,65.49515822,65.49515822,65.49515822,6.89,1,False,False
2022-01-28 00:19:00+00:00,63.69387750,65.10823225,64.90978229,65.10823225,297.53,7,False,False
2022-01-28 00:20:00+00:00,64.94470537,64.94470537,65.01872775,65.01872775,9.77,3,False,False
2022-01-28 00:21:00+00:00,63.11749708,63.11749708,64.84148183,64.97373220,524.09,6,False,False
2022-01-28 00:22:00+00:00,65.08745028,65.08745028,65.08745028,65.08745028,6.48,1,False,False
2022-01-28 00:23:00+00:00,64.77294713,65.15484344,64.77294713,65.15484344,4.56,2,False,False
2022-01-28 00:24:00+00:00,64.62095300,65.17345022,64.62095300,66.74073664,448.03,6,False,False
2022-01-28 00:26:00+00:00,64.83682294,64.83682294,64.83682294,64.83682294,0.77,1,False,False
2022-01-28 00:27:00+00:00,64.82223502,65.11600114,64.82223502,65.11600114,52.29,3,False,False
2022-01-28 00:28:00+00:00,64.68638348,65.19285144,64.68638348,65.19285144,17.75,2,False,False
2022-01-28 00:29:00+00:00,64.95595950,64.95595950,64.95595950,64.95595950,0.25,1,False,False
2022-01-28 00:34:00+00:00,64.56011102,64.56011102,64.56011102,64.56011102,1.20,1,False,False
2022-01-28 00:37:00+00:00,64.54332971,64.54332971,64.54332971,64.54332971,1.16,1,False,False
2022-01-28 00:39:00+00:00,64.52510099,64.93038005,64.52510099,64.93038005,5.47,2,False,False
2022-01-28 00:40:00+00:00,64.76839525,65.70437436,64.76839525,65.70437436,277.57,4,False,False
2022-01-28 00:41:00+00:00,64.53267261,64.64992716,64.53267261,64.64992716,22.06,2,False,False
2022-01-28 00:44:00+00:00,64.41299984,64.48367203,64.77309340,64.77309340,14.31,3,False,False
2022-01-28 00:45:00+00:00,63.57784226,63.69554872,64.43339391,64.43339391,233.93,7,False,False
2022-01-28 00:46:00+00:00,64.56101959,64.56101959,64.56101959,64.56101959,22.92,1,False,False
2022-01-28 00:51:00+00:00,63.97907828,63.97907828,64.33670396,64.33670396,92.81,3,False,False
2022-01-28 00:52:00+00:00,63.98979295,63.98979295,64.37846833,64.37846833,5.45,2,False,False
2022-01-28 00:54:00+00:00,63.21531083,63.21531083,64.32796550,64.34172540,355.99,9,False,False
2022-01-28 00:56:00+00:00,64.40838051,64.40838051,64.43604117,64.43604117,5.23,2,False,False
2022-01-28 00:58:00+00:00,64.53466260,64.53466260,64.68865950,64.68865950,29.00,2,False,False
2022-01-28 00:59:00+00:00,64.37129735,64.84319833,64.88988966,64.88988966,80.32,5,False,False
2022-01-28 01:01:00+00:00,64.98854663,64.98854663,64.98854663,64.98854663,5.00,1,False,False
