Datetime,low,open,close,high,volume,num_trades,price_outlier,volume_outlier
2022-01-24 00:00:00+00:00,382.99217771,383.00614324,383.05373311,384.61863258,3.83,6,False,False
2022-01-24 00:01:00+00:00,382.77779399,383.02531174,384.45529327,384.45529327,8.09,4,False,False
2022-01-24 00:02:00+00:00,381.35099843,382.28539739,381.57352111,383.72796492,24.73,11,False,False
2022-01-24 00:03:00+00:00,381.38350117,381.38350117,382.91400671,383.29597749,0.57,5,False,False
2022-01-24 00:04:00+00:00,381.19692078,382.91685205,381.19692078,382.91685205,3.44,5,False,False
2022-01-24 00:05:00+00:00,381.08050461,381.18184852,381.08050461,383.11228607,4.36,4,False,False
2022-01-24 00:06:00+00:00,380.08388614,380.79783656,380.08388614,382.20091694,21.28,4,False,False
2022-01-24 00:07:00+00:00,379.73454547,379.73454547,379.73454547,379.73454547,3.29,1,False,False
2022-01-24 00:08:00+00:00,379.64450668,379.85619708,379.64450668,381.26969619,10.70,3,False,False
2022-01-24 00:09:00+00:00,379.11133478,380.95721488,379.11133478,380.95721488,10.83,3,False,False
2022-01-24 00:10:00+00:00,378.84224099,380.32914182,378.84224099,380.36153987,1.32,4,False,False
2022-01-24 00:11:00+00:00,378.78158631,380.36973955,380.30195244,380.85941441,5.14,10,False,False
2022-01-24 00:12:00+00:00,379.54511367,380.47682484,379.54511367,380.93875480,16.96,5,False,False
2022-01-24 00:14:00+00:00,379.05926529,379.45070696,381.04856588,381.04856588,3.37,3,False,False
2022-01-24 00:15:00+00:00,381.21190500,381.21190500,381.21190500,381.21190500,2.39,1,False,False
2022-01-24 00:16:00+00:00,381.28452593,381.28452593,381.28452593,381.28452593,0.00,1,False,False
2022-01-24 00:17:00+00:00,381.28862222,381.28862222,381.28862222,381.28862222,0.13,1,False,False
2022-01-24 00:18:00+00:00,379.75455075,379.75455075,379.75455075,379.75455075,0.48,1,False,False
2022-01-24 00:19:00+00:00,379.70114039,379.73879434,379.70114039,379.73879434,0.66,4,False,False
2022-01-24 00:20:00+00:00,379.44371679,379.57633094,379.44371679,379.57633094,4.40,2,False,False
2022-01-24 00:21:00+00:00,379.01435276,379.31624784,380.35381722,380.35381722,10.03,4,False,False
2022-01-24 00:22:00+00:00,378.04197818,378.54156543,378.04197818,380.14810782,16.79,4,False,False
2022-01-24 00:23:00+00:00,377.62606315,377.82556708,378.94946447,379.33440797,6.80,4,False,False
2022-01-24 00:24:00+00:00,377.35307546,378.95199656,377.35307546,378.98991708,4.02,5,False,False
2022-01-24 00:25:00+00:00,376.94700572,377.21037311,378.34456227,378.34456227,8.90,6,False,False
2022-01-24 00:26:00+00:00,376.83455256,378.34637282,378.73511705,378.73511705,0.17,6,False,False
2022-01-24 00:27:00+00:00,378.35574947,378.35574947,378.53484025,378.73972597,5.90,4,False,False
2022-01-24 00:28:00+00:00,376.93352688,377.12443879,376.93352688,377.12443879,6.40,2,False,False
2022-01-24 00:29:00+00:00,378.32954562,378.32954562,378.32954562,378.32954562,0.12,1,False,False
2022-01-24 00:30:00+00:00,376.35159681,376.81976969,376.35159681,378.07837317,11.78,4,False,False
2022-01-24 00:31:00+00:00,376.01610024,376.01610024,377.46502697,377.84006917,4.93,6,False,False
2022-01-24 00:32:00+00:00,377.47881487,377.47881487,377.48966716,377.48966716,0.36,2,False,False
2022-01-24 00:33:00+00:00,377.49232032,377.86940880,377.49232032,377.86940880,0.05,2,False,False
2022-01-24 00:35:00+00:00,377.49651199,377.49651199,377.50168521,377.50168521,0.17,2,False,False
2022-01-24 00:36:00+00:00,375.82318602,377.88279603,375.82318602,377.88279603,6.75,3,False,False
2022-01-24 00:38:00+00:00,377.14566180,377.14566180,377.14566180,377.14566180,0.22,1,False,False
2022-01-24 00:39:00+00:00,377.53126875,377.53126875,377.53126875,377.53126875,0.03,1,False,False
2022-01-24 00:40:00+00:00,377.16035609,377.16035609,377.55564738,377.55564738,0.41,3,False,False
2022-01-24 00:41:00+00:00,377.17841415,377.17841415,377.18618815,377.18618815,0.24,3,False,False
2022-01-24 00:42:00+00:00,377.19736801,377.19736801,377.19736801,377.19736801,0.16,1,False,False
2022-01-24 00:44:00+00:00,375.31121418,375.31586812,375.31121418,375.31586812,0.16,2,False,False
2022-01-24 00:45:00+00:00,375.66065471,375.66065471,377.14632122,377.52207681,0.93,3,False,False
2022-01-24 00:46:00+00:00,377.15193637,377.52614527,377.56014637,377.56014637,0.61,9,False,False
2022-01-24 00:47:00+00:00,377.18404609,377.18404609,377.18404609,377.18404609,0.00,1,False,False
2022-01-24 00:48:00+00:00,377.19200900,377.19200900,377.61526254,377.61526254,0.90,4,False,False
2022-01-24 00:49:00+00:00,377.24080939,377.24080939,377.24080939,377.24080939,0.11,1,False,False
2022-01-24 00:50:00+00:00,375.72781177,375.72781177,377.24131033,377.24131033,0.79,2,False,False
