Datetime,low,open,close,high,volume,num_trades,price_outlier,volume_outlier
2022-01-23 00:00:00+00:00,1.52747596,1.52747596,1.52747596,1.52747596,558.00,1,False,False
2022-01-23 00:01:00+00:00,1.52755820,1.53501581,1.52755820,1.53501581,421.85,2,False,False
2022-01-23 00:03:00+00:00,1.52694214,1.52748515,1.52694214,1.52748515,824.38,2,False,False
2022-01-23 00:04:00+00:00,1.52532753,1.52532753,1.52532753,1.52532753,546.53,1,False,False
2022-01-23 00:05:00+00:00,1.52445430,1.52445430,1.53017248,1.53017248,915.76,2,False,False
2022-01-23 00:07:00+00:00,1.53277059,1.53277059,1.53277059,1.53277059,1267.45,1,False,False
2022-01-23 00:08:00+00:00,1.53608584,1.53608584,1.53846340,1.53846340,2895.56,3,False,False
2022-01-23 00:09:00+00:00,1.54005282,1.54005282,1.54005282,1.54005282,1417.00,1,False,False
2022-01-23 00:10:00+00:00,1.54210101,1.54210101,1.54450188,1.54450188,2579.58,2,False,False
2022-01-23 00:11:00+00:00,1.53798240,1.54562660,1.53798240,1.54562660,1255.44,2,False,False
2022-01-23 00:12:00+00:00,1.53751597,1.53751597,1.53751597,1.53751597,190.00,1,False,False
2022-01-23 00:13:00+00:00,1.53735103,1.53735103,1.53735103,1.53735103,65.00,1,False,False
2022-01-23 00:14:00+00:00,1.53700768,1.53727115,1.53700768,1.53727115,396.25,2,False,False
2022-01-23 00:15:00+00:00,1.53602020,1.53674710,1.53602020,1.53674710,580.00,3,False,False
2022-01-23 00:16:00+00:00,1.53108535,1.53358423,1.53108535,1.53358423,3766.63,2,False,False
2022-01-23 00:20:00+00:00,1.53920748,1.53920748,1.54060410,1.54060410,2091.86,2,False,False
2022-01-23 00:21:00+00:00,1.54182341,1.54182341,1.54495908,1.54495908,3328.59,4,False,False
2022-01-23 00:22:00+00:00,1.54658992,1.54658992,1.54929606,1.54929606,3337.92,3,False,False
2022-01-23 00:23:00+00:00,1.54273450,1.55080148,1.55054607,1.55080148,3933.54,3,False,False
2022-01-23 00:24:00+00:00,1.55236851,1.55236851,1.55236851,1.55236851,1036.19,1,False,False
2022-01-23 00:25:00+00:00,1.55454313,1.55454313,1.55454313,1.55454313,693.08,1,False,False
2022-01-23 00:26:00+00:00,1.54845565,1.55570370,1.54845565,1.55570370,1235.92,3,False,False
2022-01-23 00:27:00+00:00,1.54931030,1.54943984,1.54931030,1.54943984,192.75,2,False,False
2022-01-23 00:28:00+00:00,1.54905927,1.54917460,1.55722025,1.55722025,889.29,3,False,False
2022-01-23 00:29:00+00:00,1.55804711,1.55804711,1.55804711,1.55804711,501.39,1,False,False
2022-01-23 00:31:00+00:00,1.55881589,1.55881589,1.56468453,1.56468453,3812.28,4,False,False
2022-01-23 00:33:00+00:00,1.55555868,1.56663812,1.55555868,1.56663812,3165.70,4,False,False
