Datetime,low,open,close,high,volume,num_trades,price_outlier,volume_outlier
2022-01-29 00:02:00+00:00,0.0025857470,0.0025864793,0.0025994536,0.0026002620,2835.94,11,False,False
2022-01-29 00:03:00+00:00,0.0025871240,0.0025873457,0.0026004455,0.0026004455,985.78,11,False,False
2022-01-29 00:04:00+00:00,0.0025854702,0.0025873851,0.0025854702,0.0026004112,2782.20,17,False,False
2022-01-29 00:05:00+00:00,0.0025853802,0.0025853802,0.0025983675,0.0025983675,100.91,3,False,False
2022-01-29 00:06:00+00:00,0.0025774234,0.0025854066,0.0025774234,0.0025984743,9075.59,11,False,False
2022-01-29 00:07:00+00:00,0.0025772108,0.0025773749,0.0025772108,0.0025773749,354.39,2,False,False
2022-01-29 00:08:00+00:00,0.0025770024,0.0025770024,0.0025898428,0.0025898428,200.17,2,False,False
2022-01-29 00:09:00+00:00,0.0025765707,0.0025898435,0.0025765707,0.0025898435,720.70,4,False,False
2022-01-29 00:10:00+00:00,0.0025765050,0.0025893827,0.0025765050,0.0025907559,766.53,5,False,False
2022-01-29 00:11:00+00:00,0.0025761310,0.0025764695,0.0025761310,0.0025764695,431.55,3,False,False
2022-01-29 00:12:00+00:00,0.0025760781,0.0025760781,0.0025760781,0.0025760781,9.10,1,False,False
2022-01-29 00:13:00+00:00,0.0025746868,0.0025746868,0.0025755305,0.0025889264,712.36,7,False,False
2022-01-29 00:14:00+00:00,0.0025751763,0.0025884540,0.0025751763,0.0025884540,577.77,5,False,False
2022-01-29 00:15:00+00:00,0.0025745307,0.0025751351,0.0025745307,0.0025880575,722.27,6,False,False
2022-01-29 00:16:00+00:00,0.0025742110,0.0025743226,0.0025742110,0.0025871109,412.82,3,False,False
2022-01-29 00:17:00+00:00,0.0025740458,0.0025741353,0.0025740458,0.0025870392,503.71,5,False,False
2022-01-29 00:18:00+00:00,0.0025739727,0.0025739953,0.0025869684,0.0025869684,254.94,3,False,False
2022-01-29 00:19:00+00:00,0.0025735157,0.0025741380,0.0025860616,0.0025860616,1297.67,8,False,False
2022-01-29 00:20:00+00:00,0.0025715165,0.0025715165,0.0025826384,0.0025861598,4283.49,3,False,False
2022-01-29 00:21:00+00:00,0.0025839879,0.0025839879,0.0025839879,0.0025839879,0.51,1,False,False
2022-01-29 00:22:00+00:00,0.0025692942,0.0025697017,0.0025730894,0.0025852314,12045.04,8,False,False
2022-01-29 00:23:00+00:00,0.0025706762,0.0025706762,0.0025834929,0.0025834929,386.02,3,False,False
2022-01-29 00:24:00+00:00,0.0025700200,0.0025700200,0.0025823786,0.0025823786,1365.57,3,False,False
2022-01-29 00:25:00+00:00,0.0025694786,0.0025694838,0.0025705742,0.0025834810,1224.84,7,False,False
2022-01-29 00:26:00+00:00,0.0025705087,0.0025705640,0.0025705087,0.0025705640,67.71,4,False,False
2022-01-29 00:27:00+00:00,0.0025703657,0.0025703657,0.0025704354,0.0025704354,150.85,2,False,False
2022-01-29 00:28:00+00:00,0.0025833011,0.0025833011,0.0025833011,0.0025833011,77.42,1,False,False
2022-01-29 00:29:00+00:00,0.0025704313,0.0025704313,0.0025704313,0.0025704313,11.47,1,False,False
2022-01-29 00:30:00+00:00,0.0025703622,0.0025704120,0.0025859812,0.0025859812,3186.29,4,False,False
2022-01-29 00:31:00+00:00,0.0025724918,0.0025731679,0.0025724918,0.0025731679,853.68,11,False,False
2022-01-29 00:32:00+00:00,0.0025724763,0.0025728696,0.0025724763,0.0025870434,1332.45,13,False,False
2022-01-29 00:33:00+00:00,0.0025718989,0.0025723299,0.0025863136,0.0025863136,1544.58,12,False,False
2022-01-29 00:34:00+00:00,0.0025851292,0.0025851292,0.0025851292,0.0025851292,7.35,1,False,False
2022-01-29 00:35:00+00:00,0.0025722098,0.0025722130,0.0025853289,0.0025864170,548.59,7,False,False
2022-01-29 00:36:00+00:00,0.0025725707,0.0025725969,0.0025725707,0.0025725969,35.40,3,False,False
2022-01-29 00:37:00+00:00,0.0025725030,0.0025856366,0.0025725030,0.0025856366,1167.58,2,False,False
2022-01-29 00:38:00+00:00,0.0025721323,0.0025850310,0.0025721323,0.0025850456,71.35,3,False,False
2022-01-29 00:39:00+00:00,0.0025721635,0.0025850551,0.0025721635,0.0025850551,101.52,2,False,False
2022-01-29 00:40:00+00:00,0.0025853509,0.0025853509,0.0025853509,0.0025853509,630.48,1,False,False
2022-01-29 00:41:00+00:00,0.0025705766,0.0025856513,0.0025834099,0.0025856513,2968.36,5,False,False
2022-01-29 00:42:00+00:00,0.0025706628,0.0025835862,0.0025845103,0.0025845103,1236.18,4,False,False
